reviewId,review,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId,company,year,rating,clean_review,clean_review_len
gp:AOqpTOELH0V2SkFSvhTg8pi7qJOKO6ZgUHmdxZeqBbLF4xazEzEZSWsw-S3ro8kehHjZuYTOKdXK1egRWgDFkg,"I met an accident few days ago and I gave my bike to hero agency to claim my insurance, after the repair when I reached to take my bike I saw rear alloy wheel is damaged which has not been taken into consideration previously so I called the surveyor and made him aware the situation but he forbade to accept this claim. This is the service.",2,0,2.0.40,2021-08-19 15:28:46,"Dear Abhishek, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2021-08-19 18:38:47,icici.lombard.ghi,icici_lombard,2021,1,meet accident day ago give bike hero agency claim repair reach take bike see rear alloy wheel damage not take consideration previously call surveyor make aware situation forbid accept claim service,31
gp:AOqpTOH7FMuSr0Kl6ipLlyb7lcKzrTSr0RraO42nrlngojyULLXJDzXJklFKZpiOLTH5nTBG773f6uZPij_JJQs,Good app for make insurance in low amt,4,0,,2019-12-07 12:17:41,"Dear User, thanks for your support. If you like us, please encourage us with 5★ : )",2019-12-09 19:27:13,com.acko.android,acko,2019,0,app make low amt,4
gp:AOqpTOHQScwcYnEeouflbqCzXnfRnMol0EoibAwKBT3JqhZp6dLg6s9CImxvlYahPDaNOziO8L4nV93X_XT-qQ,I am really satisfied with dr dhwani sakaria. It is very excellent docter,5,0,2.0.30,2021-05-19 19:31:12,"Dear Siddhartha, Thank you so much for your valuable feedback.

",2021-05-20 15:53:39,icici.lombard.ghi,icici_lombard,2021,0,really satisfied dr dhwani sakaria docter,6
gp:AOqpTOH096fsGcEdae-I7bxYvNWwnVS9JFvODkv8X0VJ4k6wblQ09nq4OUvghw-hXyQOpm79KcEZvQZe46amBuk,Awesome and time saving,5,0,3.1.5,2021-05-31 19:51:14,"Hey Jai,

Thank you for appreciating our app!

Regards,
Team ACKO",2021-05-31 19:57:18,com.acko.android,acko,2021,0,awesome time save,3
gp:AOqpTOE2FADVq6BMFTEB2fcs8ZfJhLLdg5qkSYDscu5foAhVOLeoGAPnBBxHHCEKKh-0w6LSfeauR_3B0KBaOA,Good app explan pooja mam,4,0,2.0.15,2021-01-27 12:01:44,"Dear Sir, Thank you so much for your valuable feedback.

",2021-01-27 19:06:44,icici.lombard.ghi,icici_lombard,2021,0,app explan pooja mam,4
gp:AOqpTOGMf8vIaOAw5BXtYbby1Ihaf06Z4u-RlqomHLWY6dMtgvyGP3SmQfqh9LFE-vuxVKkaUIqrW9hp-9enVA,I am Sonu Sharma meri gadi ka exident Ho gya tha bajaj alince ki trf se mene claim apply kya usper Gajendra ji ki madat se humari gadi jaldi tayr ho gyi our humara calim ke doaran jada pesa bi nhi lga.. I would like to thank Gajendra ji sir for helping use.....,4,0,15.2,2021-07-10 11:02:27,,,com.ba.cp.controller,bajaj_allianz,2021,0,sonu sharma meri gadi ka exident ho gya tha alince ki trf se mene claim apply kya usper gajendra ji ki madat se humari gadi jaldi tayr ho gyi humara calim ke doaran jada pesa bi nhi lga would like thank gajendra ji sir help use,46
gp:AOqpTOGATRlaFO3Xh5zi7LfBwn7Wek1jMCOVPv_Eg_EzelTYfaSTILj5RUOjWvsCiz853dQwfkdfU4cA19BO0zk,"Its doesnt show policy when opened you have to refresh multiple times then it reflect your policy after a long pause. Pathethic experience, healthjinn was far better.",1,0,7.7,2021-04-10 17:49:35,"Hi James Bond, We deeply regret this unpleasant experience you have. However, going forward rest assured that this won't repeat.

Hence, We request you to write your concern to us at ""contactsupport@hdfcergo.com"". Our team will be happy to assist you.

Take it easy! :)",2021-04-22 14:25:38,com.pms.activity,hdfc_ergo,2021,1,nt show policy open refresh multiple time reflect policy long pause pathethic experience healthjinn far well,16
gp:AOqpTOGGq2O4BvitgE4v1_UOEj9tXM3yiB1dwO3BcNt_ppBfYK3T4nbsKdzaCrLPV5H6-1Xi_saGjnJC7MihCdE,Very good . Reasonable premium and no other charges.. thanks Acko.,5,2,2.1.9,2020-12-12 20:51:26,"Hey Kumar, Thank you for the 5-star rating. We are happy to read your kind appreciation. Regards, Team ACKO",2020-12-12 21:10:04,com.acko.android,acko,2020,0,reasonable premium no charge thank,5
gp:AOqpTOHWlw3oezK3WZARmENcyoEJNvjTEANV4bJWx2L1eiIO0KedbozM4ar-gpoUwK0m8-R1CcDRcyC_o6j9qw,"Worst app ever, same like their offline service.",1,0,2.0.31,2021-05-27 11:56:44,"Dear Mohammed, Request you to share the details of your issue by writing to us at iltakecare@icicilombard.com, so that we can look into it & assist you in the best possible way. Thanks!",2021-05-27 19:17:15,icici.lombard.ghi,icici_lombard,2021,1,app ever like offline service,5
gp:AOqpTOFPODvIdeOt7nYl5wWIkIiq-BrsBPffCXX9-A3tCyZ0FNRRq04n619fvNH1mLG2SR4dXVc5ndPklRItIQ,"Worst app and worst service given, they take 2months time to reiumbersment, just goes on telling on process 1of the worst Insurance team, please don't buy insurance in ICICI Lamb",1,1,2.0.40,2021-08-21 11:22:22,"Dear Adithya, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2021-08-17 19:25:35,icici.lombard.ghi,icici_lombard,2021,1,app service give take month time reiumbersment go tell process team please not buy lamb,15
gp:AOqpTOG5CLtiz-zDOK3mdDcsgmL5a5ZEpgzLWxXmkJkVMceRl2wNwbJ3UnON1sGhizxFIKHUk-A6pG9VMVfPEmk,Best app... This will make you feel better as auto update... Take any policy of hdfc ergo and the policy will pop up. But I am not able to see women surakhsha policy in it.,5,0,6.4,2020-03-27 22:44:41,"Hi Kiran Badekar, Thank you for the feedback on our app. We work towards the best customer experience and request your continuous support in our future endeavors. About your query, our technical team looks into issue and revert you as soon as possible.
Take it easy! :)",2020-03-30 12:43:26,com.pms.activity,hdfc_ergo,2020,0,app make feel well auto update take policy policy pop not able see woman surakhsha policy,16
gp:AOqpTOEDv0RPpg1g5ChyM9_Kp5JeSnyBIoqYXUfJr6wwu0egHk3xL4FU2idhCSh4GRkAB8hPHnsYeBNdRutVJg,very dull service while renewing policy via application. do not prefer this insurance service provider.,1,0,4.0,2019-05-04 14:27:39,Thanks for your feedback. We’d like to know the details of the problem you mentioned. Please send the details or screenshot to mobile.support@bajajallianz.co.in.,2019-05-20 08:47:45,com.ba.cp.controller,bajaj_allianz,2019,1,dull service renew policy via app not prefer service provider,10
gp:AOqpTOG--XJVDJM8TVd3ziwk4KXKpdhHUDTbSkgn9r8S13Oa-8Ru1UDG_MEVLJiTU5ivGqwtErJzdLoH1UfYhqc,Very poor. This app could'nt fetch the all details. It's take time too much to response. Overall totally fake app.,1,1,7.4,2021-02-18 18:18:26,,,com.pms.activity,hdfc_ergo,2021,1,poor app could nt fetch detail take time much response overall totally fake app,14
gp:AOqpTOHxoF6IepIVDKDUsuEhog2RFD8xvetqKhMUPWWYfG3YM88W6ez2ycW2gIpmQ_3HnJlIH5DcN7VU0JENuA,I am facing the problem into updation app,2,0,2.0.27,2021-05-25 11:29:13,"Dear Rajat, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2021-05-25 19:00:17,icici.lombard.ghi,icici_lombard,2021,1,face problem updation app,4
gp:AOqpTOFSEzIAu6o7edDg5bDmGyJi8dkBxAmMHiqt_QGBjuHunmCXzdtENlH2WtgGu6JnGzLoDa1dOYAxsDlBPw,very very bad service. dont go for bajaj allianz. i track number 79571056. for last 2weeks following up everyday. no update till now. worst worst worst service. dont go for bajaj allianz.,1,0,4.0,2019-08-10 17:40:07,"Dear Customer,
We are sorry that you feel this way. Please do share your feedback along with your contact details at bagichelp@bajajallianz.co.in and our team will reach out to you at the earliest.",2019-11-19 08:32:42,com.ba.cp.controller,bajaj_allianz,2019,1,service nt go track number last week follow everyday no update till service nt go,15
gp:AOqpTOHVvtIAGmg2rWvirhQloRw8I7OY_WJlp7XbYXECFASeoCKU7KDA1-EFpLiErNrJTzUPbDoO5Ydfx_MKI8A,I'm trying to fix appointment for my car from past 2 hours I am still not happing,1,0,7.12,2021-08-16 15:56:30,"Hi Kunal Dev, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com,"" along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern.
Take it easy! :)",2021-08-17 09:50:58,com.pms.activity,hdfc_ergo,2021,1,try fix appointment car past hour still not happe,9
gp:AOqpTOHTUc2bPcXr7dpzHiAIpFFhye2UxYmexzE-R7apvcD8MFr4Qd-T0czCtnWRDSL2x-o39k-UlVC-H5rhTw,Best technology with best services we offer. By shain sk,5,0,,2021-04-02 12:01:09,"Dear Sanket, Thank you so much for your valuable feedback.",2021-04-06 22:59:11,icici.lombard.ghi,icici_lombard,2021,0,technology service offer shain sk,5
gp:AOqpTOG2t2LZjsIw1OCtUQ31LLCgmiAiNvidfwwtyIQhMXZGKWIt-YIFITbPjeWstRgD0d0LVMXLhkXjhkZtbL4,I think developers are immature and don't know how to make app user friendly. Also Hdfc is least bothered to care of customers.... Useless and feel regretted about the service,1,0,7.4,2021-02-13 12:29:54,,,com.pms.activity,hdfc_ergo,2021,1,think developer immature not know make app user friendly also least bother care customer useless feel regret service,18
gp:AOqpTOHZEb6sfJJmNBfavuBSnl60FN5EzkRC6b8WjNTGYJcma-ETpdbVur9eoL6SXwdAk2_LPy71wavcm9XnQTA,Excellent Insurance company! Easy to understand and buy as it is online.,4,2,2.1.14,2021-02-05 11:29:48,"Hello Abhishek,

Thank you for this amazing review! We are glad to know that you had a smooth and hassle-free experience with us.

Regards,
Team ACKO",2021-02-05 13:23:03,com.acko.android,acko,2021,0,company easy understand buy online,5
gp:AOqpTOFpU_iV-bvPhzt1mZWpp4v4K1KlaG3XJrpn5mb-jUsE95XbFpqBTz1i9UPYDhamUWUBYtm8qn-Fq60rOQ,The updated app does allow you to edit/enter Name & Email ID.,1,1,4.4,2019-10-16 10:40:02,"Hi, sorry for the unpleasant experience you had with our app. We request you to upgrade the app to the latest version as we have fixed the bug. Do write to us at bagichelp@bajajallianz.co.in if you still face any issue.",2019-10-29 19:24:31,com.ba.cp.controller,bajaj_allianz,2019,1,update app allow editenter name email,6
gp:AOqpTOGEjS6FHCDVwfYa5yefmoeW4Ax2N8H3n53fqMvpXosKXqXQFAq5VjrmRhJx5nusIZswZpmNy_8vKhBqAb4,"Very poor app, its buffering only...total bogus",1,0,7.6,2021-03-09 18:18:49,,,com.pms.activity,hdfc_ergo,2021,1,poor app buffer onlytotal bogus,5
gp:AOqpTOGX9QYs7SV5sjfEpbGl1gO4CH2SuyZ546Car57K6w-WxphqQMts9BJPsrykpLNup-m4AYEMZ7CJO4XFOw,Doesn't allow PDF to upload for Claims. Hence getting queries images not clear. Maybe images uploaded are getting resized and they are not able to read.,1,2,14.8,2021-06-02 09:20:21,,,com.ba.cp.controller,bajaj_allianz,2021,1,not allow pdf upload claim hence get query image not clear maybe image upload getting resize not able read,19
gp:AOqpTOHter7v2-6jc8-mws0dlNko1vM5Cq_xj-e6WE8bAcapAYLgVkxD3A8oW0HSTG7B_AniQxI5UEXFQwp3DzQ,fake and fraud copany,1,1,5.1,2019-05-21 21:29:46,"Hi Pooja Sharma, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com"", along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern.
Take it easy! :)",2019-05-22 10:24:48,com.pms.activity,hdfc_ergo,2019,1,fake fraud copany,3
gp:AOqpTOH8cF1VQ_0T4DDEyMNHwI5tGVhuwc6Er5nDdL03l55cYn4n7Tasi8JmKZpTHMkRnB9Bd9krmZrP8IXudg,"Big name poor App created. App showing and reminding for policy renew countdown, When clicked on renew motor policy it says no policy data found check policy details again.pathetic 😭",1,0,2.0.6,2020-10-18 20:20:24,"Dear Sachin Goel, we apologize for the unpleasant experience. It would be helpful if you could share your policy details and registered email ID and phone number with us at iltakecare@icicilombard.com. We will look into the issue. Thanks!",2020-10-19 13:47:09,icici.lombard.ghi,icici_lombard,2020,1,big name poor app create app showing remind policy renew countdown click renew motor policy say no policy datum find check policy detail againpathetic loudly cry face,27
gp:AOqpTOGdkL_V4gljKXM4-AR2uhDZclhKJaO-hSpoGFCLrwLL0EXUBahhx27sknp-0fl6DjhMUmOrDpMJA27GGA,Very user friendly. Good job by Bajaj Allianz,5,0,,2021-06-18 10:55:48,,,com.ba.cp.controller,bajaj_allianz,2021,0,user friendly job,3
gp:AOqpTOEcU39BwOSs_yJAWzl30UlcxQLEU_-TQL1OT61NSzTn35CkEUOXpX4EjNEIAssr-vjVoBD_zqIZZuUgTbg,Very slow and too much buggy. It is showing my existing plan has been expired 3 years ago. Always showing me that my plan has expired.,2,1,7.6,2021-03-06 14:57:33,,,com.pms.activity,hdfc_ergo,2021,1,slow much buggy show exist plan expire year ago always show plan expire,13
gp:AOqpTOE8KsP_DexP4wFaVVRw2lYXkSrvH7QU7z-odMVumtHDuNOe9ZA2riJvUVekyBvj_faQMv_EHjpr3g0ZaCs,it's most use full app,5,0,3.1.5,2021-05-24 18:13:03,"Hi Nishanth,

Thank you for the perfect rating! It's a pleasure to know that you find our app useful.

Regards,
Team ACKO",2021-05-24 18:44:14,com.acko.android,acko,2021,0,use full app,3
gp:AOqpTOGU0kePz9WSE1Brl7yNLsV9wbYrAWEDbZvesDd2fIseNvfw7bihA1diQtoH9-AzNY7-hZRT62U5m-ML2A,thanks raipur team mr rahul sharma,5,0,4.0,2019-07-10 10:53:21,,,com.ba.cp.controller,bajaj_allianz,2019,0,thank raipur team mr rahul sharma,6
gp:AOqpTOFtgjTceD-7zeLireL1exlYmQTwLELATVWzYLW4pEVRp7Kcc32VVAI7TTuSp7wME6bAFVzDONkrl_zuZQ,Useless App call waiting since last 35 min. Showing only 2 policies instead of 3. There is no record of third policy. I think ICICI lomnard making people fool.,1,0,2.0.10,2020-12-13 21:47:25,"Dear Satish, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2020-12-14 19:55:33,icici.lombard.ghi,icici_lombard,2020,1,useless app call wait since last min show policy instead no record third policy think lomnard make people fool,19
gp:AOqpTOEseMOYq31QWB-ZX0JGozYEQQ4LAmpjczKqnfRGBkxUPDD3TIjtVlLfAFTEswTzulz6DwPS9z-vlrpEkA,Very useful app and the hello doctor feature for telemedicine is really helpful. Deserves a 5 star.,5,0,2.0.5,2020-10-01 17:38:05,"Dear Charlie, we value your appreciation. We strive to make the app more user friendly.",2020-10-01 18:18:24,icici.lombard.ghi,icici_lombard,2020,0,useful app hello doctor feature telemedicine really helpful deserve star,10
gp:AOqpTOETZddKcDJdsOoN6o0_JI5OPgMhpy0QMVTZnoLsPs3yIC68_npXZv2OSRH2dTCfIc_IrksPYt9GJcHkdw,I raise complaint in this app for need policy hard copy. But till not received the hard copies,1,0,,2021-06-29 21:49:57,,,com.ba.cp.controller,bajaj_allianz,2021,1,raise complaint app need policy hard copy till not receive hard copy,12
gp:AOqpTOF0E0HFPHOJdKhgf0rMmywp6eVeW6LpcXEWWvGDn8mo3zHwJq_-VqiyLkTBjRpOYW4AXh0vMm7ppN6_gyI,"This app can't even provide me, Detail wordings of my Policy, Their call excutive are also useless even they don't provide the same, Pathetic service!",1,0,7.9,2021-04-20 16:28:53,,,com.pms.activity,hdfc_ergo,2021,1,app not even provide detail wording policy call excutive also useless even not provide service,15
gp:AOqpTOFnC98icY9OaeJvHIbM2AwHDlf7YVbMp4rMHW64j7FtJs_z9jtyHg87zp2SN-3ML5WXZ1_D4jrj0WlVgw,Olwej great service and avrithing allows work sumdli bay shaaseen,5,0,2.0.23,2021-03-10 11:15:42,"Dear Avinash, thanks for your feedback and we value your appreciation.",2021-03-10 12:44:38,icici.lombard.ghi,icici_lombard,2021,0,olwej service avrithing allow work sumdli bay shaaseen,8
gp:AOqpTOEDJxjASLVKPX_r35tAdMAcrgblLeAJfrwK7yiZRtMvRl6qhN-NTZ8XLjshK1r07NQJxd_Y0rXSNSLD-bY,Good acko app easy to solve any problem of ur policy..,5,0,1.0.1,2020-06-29 12:46:47,"Hi Arun,

Thank you for your encouraging words.

Regards,
Team Acko",2020-06-29 19:29:01,com.acko.android,acko,2020,0,app easy solve problem ur policy,6
gp:AOqpTOHjvEmPNSnW6TbdDX4RpQ-W4zF2M-PrwQfkC40LxRfxx_M1KWtB2UnhExUbqF3cZsmhJv06ez7IZq2p92U,Agar zero ka option hota to zero rating deta,1,0,6.7,2020-07-26 21:27:22,"Hi Javed Siddiqui, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com,"" along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern. Take it easy! :)",2020-07-27 10:06:17,com.pms.activity,hdfc_ergo,2020,1,agar zero ka option hota zero rating deta,8
gp:AOqpTOEv-FzXBYTox7qdQEZ_5k8hwdt8QqzTDGcYtNzj8M6yb7why9Zb7ClNDUGeHD7af5oQuAcyg_FG5C1UnQ,"I can't give less than one star. It used better with previous version. With latest update unable to open application and already uninstalled and installed several times. With website on desktop, authentication never works, OTP never reach.",1,0,,2020-07-26 23:32:29,"Dear Santhi, we apologize for the unpleasant experience. Please write to us at iltakecare@icicilombard.com with your registered mobile number and issue in detail. We will look into the same. Thanks!",2020-07-28 10:37:36,icici.lombard.ghi,icici_lombard,2020,1,not give less one star use well previous version late update unable open app already uninstalled instal several time website desktop authentication never work otp never reach,27
